"test" "R0" "eta" "p" "q" "alpha" "stiTotalNumCases" "stiTotNumSTIcases" "stiNoMoreEICs" "stiDayLastCase" "stiEpidemicPeakNew" "stiDayEpidemicPeakNew"
"359" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "71" "1" "1" "1"
"360" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "34" "33" "1" "1"
"361" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "844" "1" "701" "459" "11" "175"
"362" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "170" "1" "1" "1"
"363" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "35569" "49" "991" "660" "234" "176"
"364" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "88029" "95" "1173" "674" "576" "197"
"365" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4697" "2" "876" "490" "39" "179"
"366" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "5" "1" "1" "1"
"367" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "67" "1" "1" "1"
"368" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4284" "2" "1136" "476" "39" "192"
"369" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "137" "45" "1" "1"
"370" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"371" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2020" "6" "692" "508" "23" "199"
"372" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "31898" "44" "1107" "613" "226" "178"
"373" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "15632" "25" "1069" "517" "115" "172"
"374" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "6" "1" "1" "1"
"375" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "11" "1" "1" "1"
"376" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "44" "1" "1" "1"
"377" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "101" "1" "1" "1"
"378" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "731" "1" "716" "418" "10" "183"
"379" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4133" "6" "912" "458" "29" "181"
"380" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1532" "1" "918" "429" "15" "159"
"381" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"382" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3230" "7" "1094" "680" "27" "247"
"383" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "17" "5" "1" "1"
"384" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "47" "2" "1" "1"
"385" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "12330" "22" "913" "573" "95" "163"
"386" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"387" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "81700" "97" "1301" "723" "503" "204"
"388" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "30788" "38" "1010" "638" "216" "193"
"389" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2473" "5" "1156" "474" "27" "200"
"390" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "5" "1" "1" "1"
"391" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2946" "5" "1007" "602" "28" "173"
"392" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "12" "0" "152" "139" "2" "138"
"393" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "8735" "14" "971" "515" "68" "198"
"394" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "25" "1" "1" "1"
"395" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "9" "1" "1" "1"
"396" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "118" "1" "1" "1"
"397" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "17" "0" "124" "114" "3" "110"
"398" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "5832" "9" "917" "498" "48" "195"
"399" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "10" "0" "102" "100" "1" "1"
"400" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"401" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "448" "2" "1" "1"
"402" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"403" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "35792" "47" "1221" "1212" "236" "205"
"404" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "56808" "59" "1062" "615" "374" "177"
"405" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "4" "1" "1" "1"
"406" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "7669" "10" "981" "828" "61" "199"
"407" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"408" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "6122" "8" "771" "579" "50" "196"
"409" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "98143" "118" "1338" "697" "628" "185"
"410" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1028" "2" "952" "642" "14" "175"
"411" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "223" "1" "1" "1"
"412" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"413" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"414" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "3" "2" "1" "1"
"415" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"416" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "58" "18" "1" "1"
"417" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"418" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "217" "1" "1" "1"
"419" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2894" "2" "956" "466" "27" "179"
"420" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"421" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "24608" "35" "1004" "919" "179" "179"
"422" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "36441" "43" "1093" "583" "247" "182"
"423" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "166" "1" "1" "1"
"424" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"425" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2834" "4" "931" "540" "31" "185"
"426" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "4" "1" "1" "1"
"427" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3288" "4" "983" "550" "29" "204"
"428" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "60236" "78" "1033" "681" "409" "173"
"429" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "13" "1" "1" "1"
"430" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "33469" "36" "1204" "635" "223" "200"
"431" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "19" "1" "1" "1"
"432" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "12051" "18" "856" "574" "94" "184"
"433" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"434" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "130" "1" "1" "1"
"435" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "56" "1" "1" "1"
"436" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "62" "1" "1" "1"
"437" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "27" "1" "1" "1"
"438" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "111244" "161" "1183" "737" "709" "172"
"439" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "39028" "51" "1339" "656" "286" "170"
"440" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "10630" "12" "1135" "648" "79" "201"
"441" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "31541" "43" "1032" "680" "213" "184"
"442" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "26600" "30" "1088" "727" "193" "191"
"443" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "16" "10" "1" "1"
"444" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "5" "0" "170" "18" "2" "18"
"445" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "105" "9" "1" "1"
"446" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "7" "0" "320" "36" "2" "35"
"447" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "9869" "15" "1007" "631" "74" "198"
"448" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "134" "1" "1" "1"
"449" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "21" "19" "1" "1"
"450" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1982" "1" "929" "490" "20" "195"
"451" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "59132" "71" "1303" "608" "383" "184"
"452" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "10390" "12" "1014" "899" "77" "159"
"453" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "9965" "14" "869" "606" "89" "223"
"454" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4" "0" "42" "22" "2" "9"
"455" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "25114" "29" "949" "670" "170" "187"
"456" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "36945" "46" "1051" "894" "242" "169"
"457" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "29" "25" "1" "1"
"458" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "25280" "33" "1035" "633" "179" "173"
"459" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "107" "1" "1" "1"
"460" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "12" "1" "1" "1"
"461" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "42839" "76" "1256" "687" "291" "186"
"462" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"463" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "8910" "17" "941" "609" "72" "176"
"464" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "210" "1" "1" "1"
"465" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "22" "21" "1" "1"
"466" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "64" "1" "1" "1"
"467" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "13346" "19" "1010" "656" "99" "176"
"468" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"469" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4255" "8" "841" "469" "39" "156"
"470" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "25151" "28" "1132" "568" "171" "215"
"471" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "86" "2" "1" "1"
"472" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "71" "1" "1" "1"
"473" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "61691" "90" "1203" "795" "411" "184"
"474" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"475" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"476" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "21" "1" "1" "1"
"477" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "49" "1" "1" "1"
"478" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "20684" "21" "1095" "532" "147" "167"
"479" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"480" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "14821" "14" "978" "543" "113" "181"
"481" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "5" "1" "1" "1"
"482" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"483" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4" "0" "130" "10" "1" "1"
"484" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "190" "18" "1" "1"
"485" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"486" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "113682" "156" "1099" "631" "757" "190"
"487" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "94" "1" "1" "1"
"488" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "14815" "23" "989" "679" "101" "191"
"489" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1981" "2" "793" "418" "22" "179"
"490" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "29828" "40" "1154" "547" "202" "183"
"491" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"492" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "11571" "10" "965" "555" "90" "181"
"493" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"494" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "108" "1" "1" "1"
"495" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "33772" "42" "1042" "710" "242" "180"
"496" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "10991" "17" "993" "593" "81" "174"
"497" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1239" "1" "884" "503" "14" "159"
"498" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"499" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4" "0" "135" "15" "2" "2"
"500" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"501" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "553" "1" "793" "354" "8" "138"
"502" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "35542" "46" "1107" "689" "247" "197"
"503" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"504" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1601" "2" "816" "474" "17" "156"
"505" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "5" "0" "156" "19" "1" "1"
"506" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "31370" "54" "1056" "651" "238" "188"
"507" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"508" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "36228" "44" "1147" "624" "237" "191"
"509" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "38481" "62" "1034" "764" "256" "186"
"510" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "6" "1" "1" "1"
"511" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"512" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "24314" "28" "1050" "606" "163" "185"
"513" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "27444" "33" "986" "584" "192" "192"
"514" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "675" "1" "662" "393" "10" "177"
"515" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "10801" "16" "1017" "498" "79" "179"
"516" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "441" "1" "1" "1"
"517" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "5392" "0" "1000" "505" "47" "200"
"518" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "5" "1" "1" "1"
"519" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "5" "1" "1" "1"
"520" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "6227" "8" "993" "744" "55" "179"
"521" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"522" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "53996" "60" "1137" "615" "347" "171"
"523" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "109" "1" "1" "1"
"524" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "23660" "36" "903" "537" "149" "207"
"525" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3602" "2" "841" "818" "38" "180"
"526" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"527" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "28420" "44" "1137" "888" "182" "189"
"528" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1116" "0" "717" "331" "17" "206"
"529" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "5178" "4" "832" "649" "39" "144"
"530" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"531" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "100" "1" "1" "1"
"532" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "548" "0" "621" "391" "9" "141"
"533" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "97" "0" "411" "198" "5" "30"
"534" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"535" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "349" "1" "488" "402" "8" "157"
"536" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "5510" "6" "1029" "752" "47" "177"
"537" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "36" "1" "1" "1"
"538" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"539" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "45" "28" "1" "1"
